"job_id","job_title","salary_year_avg","name","skills"
226942,"Data Analyst","650000.0","Mantys",""
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","sql"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","python"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","r"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","hadoop"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","tableau"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","sql"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","crystal"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","oracle"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","tableau"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","flow"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","sql"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","python"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","go"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","snowflake"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","pandas"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","numpy"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","excel"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","tableau"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","gitlab"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","sql"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","python"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","azure"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","aws"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","oracle"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","snowflake"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","tableau"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","power bi"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","sap"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","jenkins"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","bitbucket"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","atlassian"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","jira"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","confluence"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","sql"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","python"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","r"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","git"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","bitbucket"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","atlassian"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","jira"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","confluence"
1749593,"Principal Data Analyst","186000.0","SmartAsset","sql"
1749593,"Principal Data Analyst","186000.0","SmartAsset","python"
1749593,"Principal Data Analyst","186000.0","SmartAsset","go"
1749593,"Principal Data Analyst","186000.0","SmartAsset","snowflake"
1749593,"Principal Data Analyst","186000.0","SmartAsset","pandas"
1749593,"Principal Data Analyst","186000.0","SmartAsset","numpy"
1749593,"Principal Data Analyst","186000.0","SmartAsset","excel"
1749593,"Principal Data Analyst","186000.0","SmartAsset","tableau"
1749593,"Principal Data Analyst","186000.0","SmartAsset","gitlab"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","sql"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","python"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","html"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","css"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","aws"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","keras"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","angular"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","flask"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","fastapi"
1638595,"Senior Data Analyst","185000.0","Patterned Learning AI","windows"
387860,"ERM Data Analyst","184000.0","Get It Recruit - Information Technology","sql"
387860,"ERM Data Analyst","184000.0","Get It Recruit - Information Technology","python"
387860,"ERM Data Analyst","184000.0","Get It Recruit - Information Technology","r"
813346,"Senior Data Analyst, GTM (South Bay, CA or Remote)","181000.0","Zoom Video Communications","sql"
813346,"Senior Data Analyst, GTM (South Bay, CA or Remote)","181000.0","Zoom Video Communications","python"
813346,"Senior Data Analyst, GTM (South Bay, CA or Remote)","181000.0","Zoom Video Communications","r"
813346,"Senior Data Analyst, GTM (South Bay, CA or Remote)","181000.0","Zoom Video Communications","tableau"
813346,"Senior Data Analyst, GTM (South Bay, CA or Remote)","181000.0","Zoom Video Communications","jira"
813346,"Senior Data Analyst, GTM (South Bay, CA or Remote)","181000.0","Zoom Video Communications","zoom"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","sql"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","python"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","scala"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","javascript"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","golang"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","rust"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","bigquery"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","spark"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","jupyter"
511999,"Senior Data Analyst, Bot Management and Anti-Fraud","178500.0","Fastly","github"
1020432,"Senior Data Analyst, Client Analytics","173000.0","Omada Health","sql"
1020432,"Senior Data Analyst, Client Analytics","173000.0","Omada Health","excel"
1020432,"Senior Data Analyst, Client Analytics","173000.0","Omada Health","tableau"
1290878,"Senior Data Analyst (Business Intelligence), Support (San...","172500.0","Cisco Meraki","sql"
1290878,"Senior Data Analyst (Business Intelligence), Support (San...","172500.0","Cisco Meraki","python"
1290878,"Senior Data Analyst (Business Intelligence), Support (San...","172500.0","Cisco Meraki","r"
1290878,"Senior Data Analyst (Business Intelligence), Support (San...","172500.0","Cisco Meraki","snowflake"
1290878,"Senior Data Analyst (Business Intelligence), Support (San...","172500.0","Cisco Meraki","react"
1290878,"Senior Data Analyst (Business Intelligence), Support (San...","172500.0","Cisco Meraki","tableau"
1290878,"Senior Data Analyst (Business Intelligence), Support (San...","172500.0","Cisco Meraki","microstrategy"
332437,"Senior Data Analyst","171000.0","Empassion","sql"
332437,"Senior Data Analyst","171000.0","Empassion","r"
332437,"Senior Data Analyst","171000.0","Empassion","tableau"
332437,"Senior Data Analyst","171000.0","Empassion","looker"
332437,"Senior Data Analyst","171000.0","Empassion","zoom"
1781684,"DTCC Data Analyst","170000.0","Robert Half","java"
1781684,"DTCC Data Analyst","170000.0","Robert Half","go"
1781684,"DTCC Data Analyst","170000.0","Robert Half","excel"
7859,"Senior Data Analyst Remote","170000.0","Arsenault","sql"
7859,"Senior Data Analyst Remote","170000.0","Arsenault","python"
7859,"Senior Data Analyst Remote","170000.0","Arsenault","nosql"
7859,"Senior Data Analyst Remote","170000.0","Arsenault","tableau"
1525451,"Manager, Data Analyst","167000.0","Uber","sql"
1525451,"Manager, Data Analyst","167000.0","Uber","python"
1525451,"Manager, Data Analyst","167000.0","Uber","r"
1525451,"Manager, Data Analyst","167000.0","Uber","swift"
1525451,"Manager, Data Analyst","167000.0","Uber","excel"
1525451,"Manager, Data Analyst","167000.0","Uber","tableau"
1525451,"Manager, Data Analyst","167000.0","Uber","looker"
1246069,"Data Analyst","165000.0","Plexus Resource Solutions","python"
1246069,"Data Analyst","165000.0","Plexus Resource Solutions","mysql"
1246069,"Data Analyst","165000.0","Plexus Resource Solutions","aws"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","sql"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","python"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","r"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","sas"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","matlab"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","pandas"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","tableau"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","looker"
712473,"Data Analyst","165000.0","Get It Recruit - Information Technology","sas"
918213,"Senior - Data Analyst","160515.0","DIRECTV","sql"
918213,"Senior - Data Analyst","160515.0","DIRECTV","python"
918213,"Senior - Data Analyst","160515.0","DIRECTV","scala"
918213,"Senior - Data Analyst","160515.0","DIRECTV","r"
918213,"Senior - Data Analyst","160515.0","DIRECTV","mysql"
918213,"Senior - Data Analyst","160515.0","DIRECTV","postgresql"
918213,"Senior - Data Analyst","160515.0","DIRECTV","couchbase"
918213,"Senior - Data Analyst","160515.0","DIRECTV","azure"
918213,"Senior - Data Analyst","160515.0","DIRECTV","databricks"
918213,"Senior - Data Analyst","160515.0","DIRECTV","aws"
918213,"Senior - Data Analyst","160515.0","DIRECTV","redshift"
918213,"Senior - Data Analyst","160515.0","DIRECTV","oracle"
918213,"Senior - Data Analyst","160515.0","DIRECTV","snowflake"
918213,"Senior - Data Analyst","160515.0","DIRECTV","watson"
918213,"Senior - Data Analyst","160515.0","DIRECTV","pyspark"
918213,"Senior - Data Analyst","160515.0","DIRECTV","airflow"
918213,"Senior - Data Analyst","160515.0","DIRECTV","linux"
918213,"Senior - Data Analyst","160515.0","DIRECTV","tableau"
918213,"Senior - Data Analyst","160515.0","DIRECTV","ssis"
918213,"Senior - Data Analyst","160515.0","DIRECTV","cognos"
918213,"Senior - Data Analyst","160515.0","DIRECTV","visio"
347633,"Data Analyst / Data Scientist","160000.0","Y Combinator","sql"
347633,"Data Analyst / Data Scientist","160000.0","Y Combinator","python"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","sql"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","python"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","r"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","sas"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","sql server"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","azure"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","power bi"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","sas"
182813,"Principal Data Analyst","160000.0","Get It Recruit - Information Technology","ssrs"
57065,"Senior Data Analyst","160000.0","Gladly","sql"
57065,"Senior Data Analyst","160000.0","Gladly","snowflake"
57065,"Senior Data Analyst","160000.0","Gladly","airflow"
57065,"Senior Data Analyst","160000.0","Gladly","jupyter"
57065,"Senior Data Analyst","160000.0","Gladly","tableau"
57065,"Senior Data Analyst","160000.0","Gladly","power bi"
57065,"Senior Data Analyst","160000.0","Gladly","looker"
475626,"Principal Data Analyst","160000.0","Realtime Recruitment","snowflake"
475626,"Principal Data Analyst","160000.0","Realtime Recruitment","power bi"
475626,"Principal Data Analyst","160000.0","Realtime Recruitment","looker"
420655,"Senior Data Analyst (Greater NYC Area, NY or Remote)","160000.0","Maven Clinic","sql"
420655,"Senior Data Analyst (Greater NYC Area, NY or Remote)","160000.0","Maven Clinic","python"
420655,"Senior Data Analyst (Greater NYC Area, NY or Remote)","160000.0","Maven Clinic","r"
420655,"Senior Data Analyst (Greater NYC Area, NY or Remote)","160000.0","Maven Clinic","html"
420655,"Senior Data Analyst (Greater NYC Area, NY or Remote)","160000.0","Maven Clinic","bigquery"
420655,"Senior Data Analyst (Greater NYC Area, NY or Remote)","160000.0","Maven Clinic","looker"
485388,"System Data Analyst","157500.0","Edgewater Federal Solutions, Inc.","sql"
485388,"System Data Analyst","157500.0","Edgewater Federal Solutions, Inc.","go"
485388,"System Data Analyst","157500.0","Edgewater Federal Solutions, Inc.","oracle"
1426754,"Senior Data Analyst","157500.0","Grow Therapy","sql"
1426754,"Senior Data Analyst","157500.0","Grow Therapy","python"
1426754,"Senior Data Analyst","157500.0","Grow Therapy","looker"
25761,"Data Analyst - Remote","155485.5","CaptivateIQ","sql"
25761,"Data Analyst - Remote","155485.5","CaptivateIQ","python"
25761,"Data Analyst - Remote","155485.5","CaptivateIQ","r"
25761,"Data Analyst - Remote","155485.5","CaptivateIQ","tableau"
25761,"Data Analyst - Remote","155485.5","CaptivateIQ","looker"
25761,"Data Analyst - Remote","155485.5","CaptivateIQ","datarobot"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","sql"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","python"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","scala"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","java"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","c++"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","redshift"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","snowflake"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","spark"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","airflow"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","hadoop"
105157,"Lead Data Analyst","155000.0","Motion Recruitment","tableau"
565646,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","sql"
565646,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","hadoop"
565646,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","excel"
565646,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","tableau"
565646,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","looker"
795614,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","sql"
795614,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","hadoop"
795614,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","excel"
795614,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","tableau"
795614,"Staff Business Data Analyst (Remote U.S. OK)","152625.0","Zscaler","looker"
540057,"Lead Data Analyst, Growth (Remote)","152500.0","Rocket Money","sql"
540057,"Lead Data Analyst, Growth (Remote)","152500.0","Rocket Money","looker"
456042,"Data Analyst","151500.0","Get It Recruit - Healthcare","sql"
456042,"Data Analyst","151500.0","Get It Recruit - Healthcare","python"
456042,"Data Analyst","151500.0","Get It Recruit - Healthcare","r"
73304,"Mid-Level Data Analyst","150000.0","Patterned Learning AI","sql"
73304,"Mid-Level Data Analyst","150000.0","Patterned Learning AI","excel"
73304,"Mid-Level Data Analyst","150000.0","Patterned Learning AI","tableau"
73304,"Mid-Level Data Analyst","150000.0","Patterned Learning AI","sheets"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","sql"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","python"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","java"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","r"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","sas"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","c++"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","vba"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","sql server"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","oracle"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","excel"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","tableau"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","sas"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","spss"
357932,"Senior Data Analyst (Customer Experience) - Remote","150000.0","Home Depot / THD","ms access"
343681,"Sr. Digital Marketing Analytics Data Analyst - Remote Position","148290.0","Caterpillar","sql"
343681,"Sr. Digital Marketing Analytics Data Analyst - Remote Position","148290.0","Caterpillar","java"
343681,"Sr. Digital Marketing Analytics Data Analyst - Remote Position","148290.0","Caterpillar","html"
343681,"Sr. Digital Marketing Analytics Data Analyst - Remote Position","148290.0","Caterpillar","excel"
343681,"Sr. Digital Marketing Analytics Data Analyst - Remote Position","148290.0","Caterpillar","tableau"
343681,"Sr. Digital Marketing Analytics Data Analyst - Remote Position","148290.0","Caterpillar","power bi"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","sql"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","python"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","nosql"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","r"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","sas"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","vba"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","db2"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","oracle"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","hadoop"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","excel"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","tableau"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","sas"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","microstrategy"
1402149,"Lead Data Analyst - Retirement Product Management","148238.5","Edward Jones","spss"
1694004,"Manager - Data Analyst","147285.0","EXL Service","sql"
1694004,"Manager - Data Analyst","147285.0","EXL Service","python"
1694004,"Manager - Data Analyst","147285.0","EXL Service","sas"
1694004,"Manager - Data Analyst","147285.0","EXL Service","t-sql"
1694004,"Manager - Data Analyst","147285.0","EXL Service","snowflake"
1694004,"Manager - Data Analyst","147285.0","EXL Service","hadoop"
1694004,"Manager - Data Analyst","147285.0","EXL Service","excel"
1694004,"Manager - Data Analyst","147285.0","EXL Service","sas"
1694004,"Manager - Data Analyst","147285.0","EXL Service","ssis"
1329162,"Data Analyst - up to 160K+","145000.0","Hire With Jarvis","sql"
1329162,"Data Analyst - up to 160K+","145000.0","Hire With Jarvis","excel"
1329162,"Data Analyst - up to 160K+","145000.0","Hire With Jarvis","tableau"
1329162,"Data Analyst - up to 160K+","145000.0","Hire With Jarvis","power bi"
405581,"Data Analyst","145000.0","CyberCoders","python"
405581,"Data Analyst","145000.0","CyberCoders","java"
405581,"Data Analyst","145000.0","CyberCoders","r"
405581,"Data Analyst","145000.0","CyberCoders","javascript"
405581,"Data Analyst","145000.0","CyberCoders","c++"
405581,"Data Analyst","145000.0","CyberCoders","tableau"
405581,"Data Analyst","145000.0","CyberCoders","power bi"
405581,"Data Analyst","145000.0","CyberCoders","qlik"
479485,"Data Analyst","145000.0","Level","sql"
479485,"Data Analyst","145000.0","Level","python"
479485,"Data Analyst","145000.0","Level","r"
479485,"Data Analyst","145000.0","Level","golang"
479485,"Data Analyst","145000.0","Level","elasticsearch"
479485,"Data Analyst","145000.0","Level","aws"
479485,"Data Analyst","145000.0","Level","bigquery"
479485,"Data Analyst","145000.0","Level","gcp"
479485,"Data Analyst","145000.0","Level","pandas"
479485,"Data Analyst","145000.0","Level","scikit-learn"
479485,"Data Analyst","145000.0","Level","looker"
479485,"Data Analyst","145000.0","Level","kubernetes"
1014682,"Senior Data Analyst","145000.0","X4 Technology","sql"
1014682,"Senior Data Analyst","145000.0","X4 Technology","python"
1014682,"Senior Data Analyst","145000.0","X4 Technology","azure"
1014682,"Senior Data Analyst","145000.0","X4 Technology","aws"
1014682,"Senior Data Analyst","145000.0","X4 Technology","tableau"
177295,"Senior Data Analyst","144500.0","Get It Recruit - Information Technology","sql"
177295,"Senior Data Analyst","144500.0","Get It Recruit - Information Technology","python"
177295,"Senior Data Analyst","144500.0","Get It Recruit - Information Technology","r"
177295,"Senior Data Analyst","144500.0","Get It Recruit - Information Technology","tableau"
177295,"Senior Data Analyst","144500.0","Get It Recruit - Information Technology","looker"
177295,"Senior Data Analyst","144500.0","Get It Recruit - Information Technology","qlik"
720047,"Senior Data Analyst (Product)","144500.0","Get It Recruit - Information Technology","sql"
720047,"Senior Data Analyst (Product)","144500.0","Get It Recruit - Information Technology","python"
720047,"Senior Data Analyst (Product)","144500.0","Get It Recruit - Information Technology","r"
720047,"Senior Data Analyst (Product)","144500.0","Get It Recruit - Information Technology","tableau"
720047,"Senior Data Analyst (Product)","144500.0","Get It Recruit - Information Technology","looker"
720047,"Senior Data Analyst (Product)","144500.0","Get It Recruit - Information Technology","qlik"
720047,"Senior Data Analyst (Product)","144500.0","Get It Recruit - Information Technology","unity"
1275642,"Lead Data Analyst","144481.5","Edward Jones",""
594118,"Senior Data Analyst","142501.0","Amplify Consulting Partners","sql"
594118,"Senior Data Analyst","142501.0","Amplify Consulting Partners","sql server"
594118,"Senior Data Analyst","142501.0","Amplify Consulting Partners","azure"
594118,"Senior Data Analyst","142501.0","Amplify Consulting Partners","power bi"
149006,"People Data Analyst","140500.0","Insight Global","sql"
149006,"People Data Analyst","140500.0","Insight Global","python"
149006,"People Data Analyst","140500.0","Insight Global","oracle"
1090975,"Data Analyst","140500.0","Uber","sql"
1090975,"Data Analyst","140500.0","Uber","python"
1090975,"Data Analyst","140500.0","Uber","r"
1090975,"Data Analyst","140500.0","Uber","swift"
1090975,"Data Analyst","140500.0","Uber","excel"
1090975,"Data Analyst","140500.0","Uber","tableau"
1090975,"Data Analyst","140500.0","Uber","looker"
1392859,"Product Data Analyst","140000.0","Motion Recruitment",""
894601,"Senior Risk and Governance Data Analyst (Atlanta, GA or Remote)","140000.0","Cash App","sql"
894601,"Senior Risk and Governance Data Analyst (Atlanta, GA or Remote)","140000.0","Cash App","python"
894601,"Senior Risk and Governance Data Analyst (Atlanta, GA or Remote)","140000.0","Cash App","go"
894601,"Senior Risk and Governance Data Analyst (Atlanta, GA or Remote)","140000.0","Cash App","c"
894601,"Senior Risk and Governance Data Analyst (Atlanta, GA or Remote)","140000.0","Cash App","tableau"
894601,"Senior Risk and Governance Data Analyst (Atlanta, GA or Remote)","140000.0","Cash App","looker"
35639,"Senior Data Analyst","140000.0","RAZOR","sql"
35639,"Senior Data Analyst","140000.0","RAZOR","python"
35639,"Senior Data Analyst","140000.0","RAZOR","nosql"
35639,"Senior Data Analyst","140000.0","RAZOR","mongodb"
35639,"Senior Data Analyst","140000.0","RAZOR","mongodb"
35639,"Senior Data Analyst","140000.0","RAZOR","cassandra"
35639,"Senior Data Analyst","140000.0","RAZOR","aws"
35639,"Senior Data Analyst","140000.0","RAZOR","redshift"
35639,"Senior Data Analyst","140000.0","RAZOR","spark"
35639,"Senior Data Analyst","140000.0","RAZOR","pyspark"
35639,"Senior Data Analyst","140000.0","RAZOR","kafka"
35639,"Senior Data Analyst","140000.0","RAZOR","tensorflow"
35639,"Senior Data Analyst","140000.0","RAZOR","pytorch"
35639,"Senior Data Analyst","140000.0","RAZOR","scikit-learn"
35639,"Senior Data Analyst","140000.0","RAZOR","tableau"
35639,"Senior Data Analyst","140000.0","RAZOR","power bi"
35639,"Senior Data Analyst","140000.0","RAZOR","looker"
1469085,"Senior Data Analyst (San Francisco, CA or Remote)","140000.0","Cash App","sql"
1469085,"Senior Data Analyst (San Francisco, CA or Remote)","140000.0","Cash App","go"
1469085,"Senior Data Analyst (San Francisco, CA or Remote)","140000.0","Cash App","c"
1469085,"Senior Data Analyst (San Francisco, CA or Remote)","140000.0","Cash App","tableau"
1469085,"Senior Data Analyst (San Francisco, CA or Remote)","140000.0","Cash App","looker"
108240,"Senior Risk and Governance Data Analyst (Remote)","140000.0","Block","sql"
108240,"Senior Risk and Governance Data Analyst (Remote)","140000.0","Block","python"
108240,"Senior Risk and Governance Data Analyst (Remote)","140000.0","Block","go"
108240,"Senior Risk and Governance Data Analyst (Remote)","140000.0","Block","c"
108240,"Senior Risk and Governance Data Analyst (Remote)","140000.0","Block","tableau"
108240,"Senior Risk and Governance Data Analyst (Remote)","140000.0","Block","looker"
478512,"Senior Data Analyst, Credit Policy (San Francisco, CA or Remote)","140000.0","Square","sql"
478512,"Senior Data Analyst, Credit Policy (San Francisco, CA or Remote)","140000.0","Square","python"
478512,"Senior Data Analyst, Credit Policy (San Francisco, CA or Remote)","140000.0","Square","go"
478512,"Senior Data Analyst, Credit Policy (San Francisco, CA or Remote)","140000.0","Square","c"
478512,"Senior Data Analyst, Credit Policy (San Francisco, CA or Remote)","140000.0","Square","databricks"
478512,"Senior Data Analyst, Credit Policy (San Francisco, CA or Remote)","140000.0","Square","snowflake"
478512,"Senior Data Analyst, Credit Policy (San Francisco, CA or Remote)","140000.0","Square","flow"
1165589,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Square","sql"
1165589,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Square","python"
1165589,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Square","go"
1165589,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Square","c"
1165589,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Square","databricks"
1165589,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Square","snowflake"
1165589,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Square","flow"
108410,"Data Analyst/ Scientist","140000.0","MatchPoint Solutions","sql"
108410,"Data Analyst/ Scientist","140000.0","MatchPoint Solutions","sql server"
108410,"Data Analyst/ Scientist","140000.0","MatchPoint Solutions","oracle"
108410,"Data Analyst/ Scientist","140000.0","MatchPoint Solutions","ssis"
108410,"Data Analyst/ Scientist","140000.0","MatchPoint Solutions","flow"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","140000.0","IT Pros","bigquery"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","140000.0","IT Pros","power bi"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","140000.0","IT Pros","qlik"
351741,"Senior Data Analyst/Senior Data Scientist (Remote)","140000.0","Lily AI","sql"
351741,"Senior Data Analyst/Senior Data Scientist (Remote)","140000.0","Lily AI","python"
351741,"Senior Data Analyst/Senior Data Scientist (Remote)","140000.0","Lily AI","r"
351741,"Senior Data Analyst/Senior Data Scientist (Remote)","140000.0","Lily AI","tableau"
1049000,"Sr. Data Analyst","140000.0","Sisense","sql"
1049000,"Sr. Data Analyst","140000.0","Sisense","python"
1049000,"Sr. Data Analyst","140000.0","Sisense","r"
1049000,"Sr. Data Analyst","140000.0","Sisense","snowflake"
1503207,"Senior Data Analyst - AI Predictive Analytics","140000.0","North Starr","sql"
1503207,"Senior Data Analyst - AI Predictive Analytics","140000.0","North Starr","python"
1503207,"Senior Data Analyst - AI Predictive Analytics","140000.0","North Starr","tableau"
1503207,"Senior Data Analyst - AI Predictive Analytics","140000.0","North Starr","power bi"
1503207,"Senior Data Analyst - AI Predictive Analytics","140000.0","North Starr","looker"
514651,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Block","sql"
514651,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Block","python"
514651,"Senior Data Analyst, Credit Policy (Remote)","140000.0","Block","go"
